,master_id,interested_in_categories_12,segment
5411,54603ade-d634-11e9-93bc-000d3a38a36f,[ERKEK],cant_loose
5428,4ed03a44-a513-11e9-a2fc-000d3a38a36f,[ERKEK],cant_loose
5455,f5542c64-3de7-11ea-9e19-000d3a38a36f,"[AKTIFCOCUK, COCUK]",at_Risk
5463,47d94014-2443-11ea-a30f-000d3a38a36f,"[ERKEK, COCUK]",at_Risk
5466,5ce09cd6-545a-11ea-b1db-000d3a38a36f,[ERKEK],at_Risk
5468,0b89590e-9db7-11e9-9897-000d3a38a36f,"[COCUK, AKTIFSPOR]",cant_loose
5476,edd4d1b0-a7fa-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK]",at_Risk
5478,126a9328-aeff-11ea-b736-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",cant_loose
5488,37cb2406-a5b0-11e9-a2fc-000d3a38a36f,[COCUK],at_Risk
5489,a350a398-c4f6-11ea-98f7-000d3a38a36f,"[ERKEK, KADIN]",at_Risk
5495,fd969980-a9d5-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",cant_loose
5518,aa28e96a-a7f0-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",at_Risk
5519,31f3c2b2-b1d2-11e9-89fa-000d3a38a36f,"[AKTIFCOCUK, KADIN]",at_Risk
5527,5250a2d8-a925-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",cant_loose
5533,5196a144-15e5-11ea-aa74-000d3a38a36f,[ERKEK],at_Risk
5540,612e222c-9ddf-11e9-9897-000d3a38a36f,"[COCUK, KADIN]",cant_loose
5547,637d2bb8-abf9-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
5556,e8ac60fc-a595-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",cant_loose
5572,1295f1ca-2124-11eb-b361-000d3a38a36f,"[AKTIFCOCUK, KADIN]",cant_loose
5575,5ebd5b62-dde4-11e9-a848-000d3a38a36f,[ERKEK],at_Risk
5579,28b58d60-1ae7-11ea-98d5-000d3a38a36f,"[COCUK, KADIN]",at_Risk
5584,b81282fe-b121-11e9-9757-000d3a38a36f,"[ERKEK, COCUK]",cant_loose
5591,2260e2c0-ac47-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",cant_loose
5597,8db87a24-abca-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
5606,efcb126c-a5ad-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
5608,6357c7a4-23d8-11ea-8523-000d3a38a36f,[ERKEK],at_Risk
5610,bc88b1bc-5ea7-11ea-be5b-000d3a38a36f,[ERKEK],at_Risk
5624,a30992f2-1f18-11ea-87bf-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
5636,68e7de62-de3a-11ea-9c1f-000d3a38a36f,"[COCUK, KADIN]",at_Risk
5639,19c19db4-a399-11e9-a2fc-000d3a38a36f,[COCUK],at_Risk
5662,a7d1373e-a8e1-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],at_Risk
5671,5dd318f8-ae9c-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN]",cant_loose
5672,d4317a0e-fb17-11e9-b138-000d3a38a36f,"[ERKEK, KADIN]",at_Risk
5679,d78f8100-9ea6-11e9-9897-000d3a38a36f,[ERKEK],at_Risk
5681,c469f9d2-a7db-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK]",cant_loose
5700,63d6e2d6-a346-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",cant_loose
5733,2042fb0e-324c-11eb-9088-000d3a38a36f,[COCUK],new_customers
5736,d368a90c-a820-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
5737,6a00807a-a1e5-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",cant_loose
5748,44debadc-f258-11e9-9346-000d3a38a36f,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",at_Risk
5749,a774132e-ace2-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK]",cant_loose
5754,386fec80-9d6b-11ea-a27a-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",at_Risk
5771,40882f16-a58e-11e9-a2fc-000d3a38a36f,"[COCUK, AKTIFSPOR]",at_Risk
5787,00f7553c-5bbb-11ea-b88d-000d3a38a36f,"[AKTIFCOCUK, COCUK]",cant_loose
5788,f51e8faa-afb2-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",cant_loose
5790,2e643a50-499e-11ea-8a4f-000d3a38a36f,"[COCUK, KADIN]",at_Risk
5792,7df26b6a-a957-11e9-a2fc-000d3a38a36f,"[ERKEK, COCUK, AKTIFSPOR]",cant_loose
5793,c1dab084-9859-11ea-9d91-000d3a38a36f,"[COCUK, KADIN]",new_customers
5798,f28f6b76-a37b-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
5807,eb3a77de-afc5-11e9-9757-000d3a38a36f,[AKTIFCOCUK],at_Risk
5812,813f2772-a51a-11e9-a2fc-000d3a38a36f,[COCUK],at_Risk
5819,9296abbc-712f-11ea-adca-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",cant_loose
5821,b952b604-a71a-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",cant_loose
5856,7bc34c22-b0a6-11ea-b736-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK]",at_Risk
5859,3820c10a-bc92-11ea-aa61-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",new_customers
5868,ebb8a328-1fe8-11ea-87bf-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",cant_loose
5876,8e8ea862-1860-11ea-9213-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
5903,a88d8f68-bbb6-11ea-a0c9-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
5910,4a4725ba-9e55-11e9-9897-000d3a38a36f,"[ERKEK, COCUK, KADIN]",at_Risk
5914,67534e86-acbf-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],cant_loose
5916,68d101ce-9740-11ea-a9c8-000d3a38a36f,[ERKEK],cant_loose
5939,018e9704-a436-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",at_Risk
5948,f606015a-ab6b-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
5958,a16003a0-edf9-11e9-9346-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",at_Risk
5960,b14965f8-7b2b-11ea-8f20-000d3a38a36f,"[ERKEK, COCUK, KADIN]",at_Risk
5971,33548070-ff24-11e9-a5e8-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",at_Risk
5976,da63bcfc-719b-11ea-adca-000d3a38a36f,"[AKTIFCOCUK, ERKEK]",at_Risk
6003,5bdac432-ac45-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
6006,df2c7c02-1957-11ea-b6a2-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
6009,d0def302-b140-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",at_Risk
6013,742d38dc-303c-11ea-bb28-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6015,7cd39ba4-affc-11e9-9757-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6036,609dbf24-e2fe-11ea-8839-000d3a38a36f,"[COCUK, KADIN]",at_Risk
6055,6573c908-4259-11ea-8b43-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6059,cd4db620-b126-11e9-9757-000d3a38a36f,[COCUK],at_Risk
6081,02ac8d16-9e29-11e9-9897-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",at_Risk
6094,960c3fce-15e9-11ea-aa74-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6109,bed3925a-f95f-11e9-b138-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",at_Risk
6113,e08eb2ec-a27c-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
6126,d97929dc-afe8-11e9-9757-000d3a38a36f,[ERKEK],cant_loose
6129,1b49e556-ada3-11e9-a2fc-000d3a38a36f,[COCUK],new_customers
6130,39fdbc40-b14d-11e9-9757-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
6132,4f871f12-a51c-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",new_customers
6135,10c87e82-ad97-11e9-a2fc-000d3a38a36f,"[ERKEK, COCUK, KADIN]",at_Risk
6137,0847362c-94d2-11ea-85df-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6140,f4c3b18a-a8d6-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",cant_loose
6179,c91755c8-9e63-11e9-9897-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6185,bcdd250c-ac01-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6188,8634083a-2100-11ea-b50a-000d3a38a36f,"[AKTIFCOCUK, KADIN]",at_Risk
6191,72c5c64e-4e7d-11ea-99ba-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",cant_loose
6197,2ce0f662-ae64-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6199,000be838-85df-11ea-a90b-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",at_Risk
6202,1bf3d63a-b021-11e9-9757-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6221,fc676502-b07a-11e9-9757-000d3a38a36f,[ERKEK],at_Risk
6232,0961104a-aa55-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",cant_loose
6235,3a30b7e8-75e3-11ea-b23f-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6238,bb3d8f5c-a52b-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",cant_loose
6240,768c05d6-aff9-11e9-9757-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6244,dc9219b8-2882-11ea-b87a-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6250,4203a8ea-a258-11e9-a2fc-000d3a38a36f,[ERKEK],new_customers
6256,6258bb26-6454-11ea-a6dc-000d3a38a36f,"[ERKEK, KADIN]",at_Risk
6259,292c3fd0-24ee-11ea-bf27-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
6263,2032c1ee-2488-11ea-bf27-000d3a38a36f,"[ERKEK, KADIN]",at_Risk
6266,2787b6ea-b0be-11e9-9757-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
6267,c4421ea8-aa51-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6272,76fefce2-ad08-11e9-a2fc-000d3a38a36f,"[ERKEK, COCUK, KADIN]",at_Risk
6278,2013dcb8-d729-11e9-93bc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6280,51af73a6-a2cf-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",at_Risk
6291,e26e7c7e-9efc-11e9-9897-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",cant_loose
6297,7854d032-df92-11e9-957d-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6301,792b873a-5bd9-11ea-aa71-000d3a38a36f,[COCUK],new_customers
6304,33a54b76-9e04-11e9-9897-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",cant_loose
6315,cf2bd79c-e2e5-11e9-ad00-000d3a38a36f,[ERKEK],at_Risk
6318,595af4aa-d67c-11e9-93bc-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",at_Risk
6319,b1a9f4b2-ae9f-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
6330,423aa266-a1d4-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, KADIN]",at_Risk
6331,a1b83a8c-aae9-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",at_Risk
6337,f7e2335e-a7c4-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN]",cant_loose
6338,85cb3e36-a8dd-11e9-a2fc-000d3a38a36f,[ERKEK],cant_loose
6339,e28d244a-ae91-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",at_Risk
6343,d6325148-a7fc-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",at_Risk
6349,d98ea1f2-25ba-11ea-b1c8-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6355,158a0ba0-ad8f-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN]",cant_loose
6356,d851bed0-abf5-11e9-a2fc-000d3a38a36f,[ERKEK],cant_loose
6357,d402638e-a92f-11e9-a2fc-000d3a38a36f,[COCUK],at_Risk
6360,9c6e14d8-a8e0-11eb-8f64-000d3a299ebf,"[AKTIFCOCUK, AKTIFSPOR]",new_customers
6362,6754e360-ad9e-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",cant_loose
6366,d66ef216-b07f-11e9-9757-000d3a38a36f,[ERKEK],at_Risk
6372,0485ba20-a75e-11e9-a2fc-000d3a38a36f,"[ERKEK, COCUK, KADIN]",at_Risk
6387,255228f2-a5dc-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",cant_loose
6388,f6386762-19f6-11eb-8d74-000d3a38a36f,"[ERKEK, KADIN]",new_customers
6390,80381a0c-9d9d-11e9-9897-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",cant_loose
6400,89fb0c9a-21a8-11ea-9618-000d3a38a36f,"[ERKEK, KADIN]",at_Risk
6402,851de3b4-8f0c-11eb-8cb8-000d3a38a36f,"[ERKEK, COCUK, KADIN]",new_customers
6411,78a88900-dde1-11e9-a848-000d3a38a36f,[ERKEK],at_Risk
6412,ed1ad8ce-aee8-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
6418,18bc2672-9edb-11e9-9897-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6420,a8d6e218-4f6d-11ea-99ba-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6423,a9ae7084-f4af-11e9-9346-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",cant_loose
6429,06efdab8-74f2-11ea-bb48-000d3a38a36f,[ERKEK],at_Risk
6433,6f497880-1f6b-11ea-87bf-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",cant_loose
6435,0235c69a-1c0f-11ea-ac4f-000d3a38a36f,"[ERKEK, COCUK]",at_Risk
6441,1adaa13e-a4fa-11e9-a2fc-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",at_Risk
6459,f66f3586-ae8a-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6465,df4dd7d8-62d8-11ea-a6dc-000d3a38a36f,[ERKEK],at_Risk
6467,0a91ff6a-a7b7-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK]",at_Risk
6477,88543150-1f96-11ea-87bf-000d3a38a36f,[AKTIFCOCUK],at_Risk
6495,49d5a544-adae-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN]",at_Risk
6509,89c69a60-72e7-11ea-92d0-000d3a38a36f,[ERKEK],at_Risk
6517,1ba9e88e-5447-11ea-b1db-000d3a38a36f,[ERKEK],at_Risk
6520,219c5720-aa49-11e9-a2fc-000d3a38a36f,[COCUK],at_Risk
6523,f5926344-a832-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",at_Risk
6528,f2fcb710-9e32-11e9-9897-000d3a38a36f,"[ERKEK, KADIN]",cant_loose
6536,cdc586c8-f749-11e9-841e-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6542,26a03a58-afc0-11e9-9757-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
6545,0904db6a-8504-11ea-80af-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",new_customers
6572,9928fa5c-a9e8-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK]",at_Risk
6578,db6495a8-46c7-11ea-b6c0-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6579,d7d0581e-a596-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",cant_loose
6582,8c10dada-99cd-11ea-a274-000d3a38a36f,"[ERKEK, KADIN]",new_customers
6586,0515c070-9e6c-11e9-9897-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",cant_loose
6590,7bbc9080-b156-11e9-9757-000d3a38a36f,[AKTIFCOCUK],at_Risk
6602,feabc1d4-9e17-11e9-9897-000d3a38a36f,"[AKTIFCOCUK, COCUK]",at_Risk
6608,eb77f582-ddc9-11e9-a848-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",cant_loose
6615,df4bedba-2719-11ea-aaaa-000d3a38a36f,[AKTIFCOCUK],cant_loose
6619,87498558-9d9b-11e9-9897-000d3a38a36f,[ERKEK],cant_loose
6620,f29b56fc-8ec6-11ea-8f41-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",at_Risk
6630,77f8c672-a6d8-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",cant_loose
6631,9ef083e6-a322-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
6645,0dd56fb8-aad7-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",cant_loose
6649,820c50f4-5bdf-11ea-84ca-000d3a38a36f,"[ERKEK, COCUK, AKTIFSPOR]",at_Risk
6650,de134f02-24f7-11ea-bf27-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6667,98170d7a-a0e2-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",cant_loose
6679,d17299e0-a213-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],new_customers
6684,1f7d8386-9fb0-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6688,e604552a-15ee-11ea-aa74-000d3a38a36f,[ERKEK],at_Risk
6697,c95fbee4-5beb-11ea-aa36-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6701,a3824c00-20db-11ea-9ce0-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6703,014b3e58-d6b5-11e9-93bc-000d3a38a36f,[ERKEK],at_Risk
6708,eecf8394-9e45-11e9-9897-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",cant_loose
6721,7e8fbafa-1883-11ea-9213-000d3a38a36f,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",cant_loose
6727,e643fc6a-a5cd-11ea-bd63-000d3a38a36f,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",at_Risk
6729,84349b78-a77d-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",at_Risk
6732,b31a37e0-2bfd-11ea-91ab-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",at_Risk
6761,ef80c734-1c13-11ea-ac4f-000d3a38a36f,"[ERKEK, COCUK, KADIN]",cant_loose
6765,b784a078-a849-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
6774,d9fd3f4e-20b6-11ea-97c9-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
6778,d30b5760-b0aa-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, KADIN]",at_Risk
6787,e961661e-1e99-11ea-aa32-000d3a38a36f,"[ERKEK, COCUK, AKTIFSPOR]",at_Risk
6800,6cc00626-a2d7-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK]",at_Risk
6801,184fd988-53e7-11ea-94d4-000d3a38a36f,"[AKTIFCOCUK, COCUK]",at_Risk
6807,bff3ce7a-a5a9-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
6821,21937cca-a195-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
6823,6a50e9aa-b141-11e9-9757-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",cant_loose
6826,e043b572-d719-11e9-93bc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK]",at_Risk
6843,9a5b8680-ae55-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",cant_loose
6848,9df001ec-f4df-11e9-9346-000d3a38a36f,[ERKEK],at_Risk
6850,fbebdd44-1a0e-11ea-941b-000d3a38a36f,"[ERKEK, KADIN]",at_Risk
6858,e7d4588e-1d3a-11ea-a490-000d3a38a36f,"[COCUK, KADIN]",at_Risk
6881,e17c3cb8-aaa8-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",at_Risk
6912,ff2ba51e-a9cc-11e9-a2fc-000d3a38a36f,"[COCUK, AKTIFSPOR]",cant_loose
6924,46490c4e-a93b-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],at_Risk
6925,fb5b9c08-a4f6-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
6929,0bd7f67e-ede6-11ea-bb5a-000d3a38a36f,"[AKTIFCOCUK, KADIN]",cant_loose
6936,323f9490-1b8a-11ea-ac4f-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
6950,5eeefeb2-5ba0-11ea-9f7c-000d3a38a36f,"[AKTIFCOCUK, COCUK, KADIN]",at_Risk
6961,a66ca75c-a314-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],new_customers
6965,41762548-7835-11ea-bfad-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
6969,1c8448a0-ad33-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN]",at_Risk
6998,b9099954-9e8e-11e9-9897-000d3a38a36f,"[ERKEK, KADIN]",cant_loose
6999,95e9b5d8-2059-11ea-87bf-000d3a38a36f,[COCUK],at_Risk
7004,6555b636-a9d2-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",at_Risk
7020,563ba6fc-d60e-11e9-93bc-000d3a38a36f,[AKTIFCOCUK],at_Risk
7021,a70d5f3a-ac92-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]",cant_loose
7028,a3ba6b6c-a188-11e9-a2fc-000d3a38a36f,[ERKEK],cant_loose
7039,6cf9877e-4d50-11ea-9c12-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",at_Risk
7043,4bbac326-3094-11ea-a6ce-000d3a38a36f,[ERKEK],cant_loose
7054,5cb036ca-a4f8-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",cant_loose
7055,9939a9e6-1f7d-11ea-87bf-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",cant_loose
7064,bbb318f2-b0bc-11e9-9757-000d3a38a36f,[ERKEK],at_Risk
7082,e29eba1c-016f-11ea-a5e8-000d3a38a36f,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",at_Risk
7084,a01ba532-a572-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
7096,10403d0c-a7fb-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK]",cant_loose
7102,d96c379a-a967-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",cant_loose
7121,222702fe-7117-11ea-adca-000d3a38a36f,[ERKEK],at_Risk
7127,794d341e-2215-11ea-ba6f-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
7128,73eb7a80-9ec1-11e9-9897-000d3a38a36f,[COCUK],at_Risk
7130,e3280fa4-aa23-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
7135,ba2e54a2-4418-11ea-8b43-000d3a38a36f,"[ERKEK, AKTIFSPOR]",cant_loose
7142,38de263c-a56e-11e9-a2fc-000d3a38a36f,[AKTIFCOCUK],at_Risk
7143,6efcfe32-ae60-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, AKTIFSPOR]",cant_loose
7151,50001284-2189-11ea-9618-000d3a38a36f,[ERKEK],cant_loose
7158,7be69a80-ac2c-11e9-a2fc-000d3a38a36f,[ERKEK],cant_loose
7160,0f37c9fc-26c6-11eb-8a9b-000d3a38a36f,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",cant_loose
7179,8bd593c2-a481-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
7202,27b9352e-f143-11e9-9346-000d3a38a36f,"[COCUK, AKTIFSPOR]",at_Risk
7206,f3377fe6-adbc-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
7210,d9eaa39e-2a56-11ea-99b3-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN]",at_Risk
7215,b1d4a0ae-b133-11e9-9757-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",cant_loose
7222,6d14119c-aba8-11e9-a2fc-000d3a38a36f,[COCUK],cant_loose
7226,b162a4be-aac5-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN]",at_Risk
7243,7ea1dcf8-aadd-11e9-a2fc-000d3a38a36f,"[ERKEK, KADIN]",at_Risk
7250,d41d102a-a46c-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",cant_loose
7262,df611a8a-b16e-11e9-89fa-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",at_Risk
7265,a3703d7c-b113-11e9-9757-000d3a38a36f,"[ERKEK, COCUK, AKTIFSPOR]",at_Risk
7266,2069bed2-a7a7-11e9-a2fc-000d3a38a36f,[ERKEK],at_Risk
7284,c325eada-a8d1-11e9-a2fc-000d3a38a36f,"[COCUK, KADIN, AKTIFSPOR]",cant_loose
7287,6ce3df54-1fde-11ea-87bf-000d3a38a36f,"[ERKEK, COCUK, KADIN]",at_Risk
7290,1cec8932-202f-11ea-87bf-000d3a38a36f,[ERKEK],at_Risk
7320,afb0091e-d67f-11e9-93bc-000d3a38a36f,"[ERKEK, KADIN, AKTIFSPOR]",cant_loose
7323,9dec1628-544c-11ea-b1db-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
7331,5dea32b0-ff2b-11e9-a5e8-000d3a38a36f,"[ERKEK, COCUK]",at_Risk
7334,f983ab00-aad2-11e9-a2fc-000d3a38a36f,"[ERKEK, AKTIFSPOR]",at_Risk
7337,659f6860-a524-11e9-a2fc-000d3a38a36f,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",cant_loose
7343,ed342372-2aff-11ea-9d27-000d3a38a36f,"[COCUK, KADIN]",at_Risk
